event_id,event_name,event_start_date,slug,name,day1_entries,day1_total,day1_share,day1_share_pct,share_bin,exact_live_join,day1_points_rate_pct,event_points_rate_pct,points_rate_centered_pp,source_rate_formula_delta_pp,day2_entries,day2_total,day2_expected,day2_lift,day2_log2_lift_smoothed_05,day2_log2_lift_bounded_2,top8,top16,top32,top8_lift,top16_lift,top32_lift,top32_log2_lift_smoothed_05,winner
0040,Regional Championship Milwaukee,2025-10-10,miraidon-eelektrik,Miraidon Eelektrik,3,2300,0.0013043478260869566,0.13043478260869568,<0.5%,True,41.67,47.22009202453988,-5.550092024539879,0.003333333333337407,0,410,0.5347826086956522,0.0,-1.0493277123635683,-1.0493277123635683,0,0,0,0.0,0.0,0.0,-0.11567020719226427,0
0040,Regional Championship Milwaukee,2025-10-10,miraidon-ex,Miraidon,2,2300,0.0008695652173913044,0.08695652173913043,<0.5%,True,57.78,47.22009202453988,10.55990797546012,0.0022222222222225696,1,410,0.3565217391304348,2.8048780487804876,0.8084007322091552,0.8084007322091552,0,0,0,0.0,0.0,0.0,-0.07813456042394466,0
0040,Regional Championship Milwaukee,2025-10-10,n-zoroark,N's Zoroark,67,2300,0.029130434782608697,2.9130434782608696,2-5%,True,41.52,47.22009202453988,-5.700092024539877,0.004848484848487544,8,410,11.943478260869565,0.6698216235893703,-0.5498550645319531,-0.5498550645319531,0,1,1,0.0,2.1455223880597014,1.0727611940298507,0.0667558068265388,0
0040,Regional Championship Milwaukee,2025-10-10,n-zoroark-lucario,Zoroark Lucario,2,2300,0.0008695652173913044,0.08695652173913043,<0.5%,True,44.44,47.22009202453988,-2.780092024539883,-0.004444444444445139,1,410,0.3565217391304348,2.8048780487804876,0.8084007322091552,0.8084007322091552,0,0,0,0.0,0.0,0.0,-0.07813456042394466,0
0040,Regional Championship Milwaukee,2025-10-10,ogerpon-ex,Ogerpon,2,2300,0.0008695652173913044,0.08695652173913043,<0.5%,True,26.67,47.22009202453988,-20.55009202453988,0.0033333333333338544,0,410,0.3565217391304348,0.0,-0.7765617685120009,-0.7765617685120009,0,0,0,0.0,0.0,0.0,-0.07813456042394466,0
0040,Regional Championship Milwaukee,2025-10-10,okidogi-twm,Okidogi,2,2300,0.0008695652173913044,0.08695652173913043,<0.5%,True,54.17,47.22009202453988,6.949907975460121,0.003333333333337407,1,410,0.3565217391304348,2.8048780487804876,0.8084007322091552,0.8084007322091552,0,0,0,0.0,0.0,0.0,-0.07813456042394466,0
0040,Regional Championship Milwaukee,2025-10-10,pidgeot-control,Pidgeot Control,16,2300,0.006956521739130435,0.6956521739130435,0.5-1%,True,48.65,47.22009202453988,1.429907975460118,0.0013513513513530029,5,410,2.8521739130434782,1.753048780487805,0.7143346196666381,0.7143346196666381,0,1,2,0.0,8.984375,8.984375,1.7906415739487556,0
0040,Regional Championship Milwaukee,2025-10-10,poison-archaludon,Poison Archaludon,1,2300,0.0004347826086956522,0.043478260869565216,<0.5%,True,41.67,47.22009202453988,-5.550092024539879,0.003333333333337407,0,410,0.1782608695652174,0.0,-0.439912167917873,-0.439912167917873,0,0,0,0.0,0.0,0.0,-0.03959617434579478,0
0040,Regional Championship Milwaukee,2025-10-10,poison-mega-latias,Poison Latias,2,2300,0.0008695652173913044,0.08695652173913043,<0.5%,True,29.17,47.22009202453988,-18.05009202453988,0.0033333333333338544,0,410,0.3565217391304348,0.0,-0.7765617685120009,-0.7765617685120009,0,0,0,0.0,0.0,0.0,-0.07813456042394466,0
0040,Regional Championship Milwaukee,2025-10-10,poison-terapagos,Poison Terapagos,1,2300,0.0004347826086956522,0.043478260869565216,<0.5%,True,40.0,47.22009202453988,-7.2200920245398805,0.0,0,410,0.1782608695652174,0.0,-0.439912167917873,-0.439912167917873,0,0,0,0.0,0.0,0.0,-0.03959617434579478,0
